time,open,high,low,close,Volume,Volume MA,Accumulation/Distribution,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band
2022-01-14T12:13:00-05:00,44.1684,44.1684,44.1684,44.1684,120,866.45,1288211.553,49.21663709,43.19776712,NaN,NaN
2022-01-14T12:14:00-05:00,44.13,44.13,44.1,44.1,740,888.45,1287471.553,42.74789045,43.18325353,NaN,NaN
2022-01-14T12:15:00-05:00,44.12,44.12,44.12,44.12,400,903.45,1287471.553,45.02322894,43.1175924,NaN,NaN
2022-01-14T12:16:00-05:00,44.1221,44.1221,44.1,44.1,300,913.45,1287171.553,43.17534366,43.31720028,NaN,NaN
2022-01-14T12:17:00-05:00,44.13,44.13,44.13,44.13,512,929.05,1287171.553,46.70857171,43.61625568,NaN,NaN
2022-01-14T12:18:00-05:00,44.15,44.2,44.15,44.19,2124,759.8,1288445.953,53.00253191,44.21201603,NaN,NaN
2022-01-14T12:19:00-05:00,44.19,44.195,44.19,44.195,400,684.8,1288845.953,53.49543962,45.02397151,NaN,NaN
2022-01-14T12:20:00-05:00,44.1704,44.2,44.1704,44.2,1160,680.3,1290005.953,54.01482968,45.93308698,NaN,NaN
2022-01-14T12:21:00-05:00,44.187,44.19,44.16,44.16,300,675.3,1289705.953,49.27363924,47.01667583,NaN,NaN
2022-01-14T12:22:00-05:00,44.14,44.14,44.14,44.14,200,650.3,1289705.953,47.04988082,47.54650355,NaN,NaN
2022-01-14T12:23:00-05:00,44.1104,44.1413,44.1104,44.1413,388,654.7,1290093.953,47.21663169,47.93072221,NaN,NaN
2022-01-14T12:24:00-05:00,44.09,44.09,44.09,44.09,100,654.7,1290093.953,41.64341197,47.54652818,NaN,NaN
2022-01-14T12:26:00-05:00,44.09,44.09,44.09,44.09,100,634.7,1290093.953,41.64341197,47.16297888,NaN,NaN
2022-01-14T12:27:00-05:00,44.12,44.13,44.1,44.1,2674,758.4,1287419.953,43.16016874,46.95511553,NaN,NaN
2022-01-14T12:28:00-05:00,44.09,44.13,44.09,44.13,8936,1190.2,1296355.953,47.56335342,46.83702384,NaN,NaN
2022-01-14T12:29:00-05:00,44.16,44.16,44.15,44.15,500,1140.2,1295855.953,50.32606839,47.37832227,NaN,NaN
2022-01-14T12:30:00-05:00,44.15,44.15,44.15,44.15,300,1150.2,1295855.953,50.32606839,47.75709651,NaN,NaN
2022-01-14T12:31:00-05:00,44.13,44.13,44.09,44.09,450,1102.7,1295405.953,42.52982502,47.71098804,NaN,NaN
2022-01-14T12:34:00-05:00,44.05,44.1,44.05,44.1,1900,1112.7,1297305.953,44.08456416,47.52355893,NaN,NaN
2022-01-14T12:35:00-05:00,44.1488,44.1488,44.12,44.12,594,1109.9,1296711.953,47.16325276,47.10646756,NaN,NaN
2022-01-14T12:37:00-05:00,44.15,44.15,44.12,44.121,5575,1382.65,1291508.619,47.3194377,46.66532457,NaN,NaN
2022-01-14T12:38:00-05:00,44.12,44.12,44.08,44.1076,650,1378.15,1291755.619,45.3835036,46.04880128,NaN,NaN
2022-01-14T12:39:00-05:00,44.1,44.13,44.1,44.13,1300,1423.15,1293055.619,49.13012306,46.03855012,NaN,NaN
2022-01-14T12:40:00-05:00,44.115,44.115,44.09,44.09,650,1440.65,1292405.619,43.40421571,45.77814547,NaN,NaN
2022-01-14T12:41:00-05:00,44.09,44.129,44.09,44.129,300,1430.05,1292705.619,49.57488993,45.94659249,NaN,NaN
2022-01-14T12:43:00-05:00,44.115,44.115,44.11,44.11,200,1333.85,1292505.619,46.89247844,46.32152581,NaN,NaN
2022-01-14T12:44:00-05:00,44.1,44.1,44.0948,44.0948,992,1363.45,1291513.619,44.80388465,46.54727385,NaN,NaN
2022-01-14T12:45:00-05:00,44.09,44.09,44.09,44.09,500,1330.45,1291513.619,44.1353564,46.61693012,NaN,NaN
2022-01-14T12:46:00-05:00,44.0307,44.0307,44.0307,44.0307,138,1322.35,1291513.619,36.82490955,45.84989841,NaN,NaN
2022-01-14T12:47:00-05:00,44.05,44.05,44.03,44.04,1050,1364.85,1291513.619,38.54413781,45.00833194,NaN,NaN
2022-01-14T12:48:00-05:00,44.0385,44.0692,44.0385,44.0692,1105,1400.7,1292618.619,43.72265972,44.53665989,NaN,NaN
2022-01-14T12:49:00-05:00,44.025,44.0396,44.025,44.0396,666,1429,1293284.619,40.03946786,44.35877724,NaN,NaN
2022-01-14T12:50:00-05:00,44.02,44.02,44,44,2384,1543.2,1290900.619,35.70589724,43.76030103,NaN,NaN
2022-01-14T12:51:00-05:00,44.05,44.05,44.02,44.02,6000,1709.5,1284900.619,39.28032491,43.19723476,NaN,NaN
2022-01-14T12:52:00-05:00,44.03,44.03,44.03,44.03,100,1267.7,1284900.619,41.04518129,42.74907358,NaN,NaN
2022-01-14T12:53:00-05:00,44.01,44.01,44.01,44.01,400,1262.7,1284900.619,38.62701712,42.26646741,NaN,NaN
2022-01-14T12:54:00-05:00,43.99,44.0007,43.99,44.0007,200,1257.7,1285100.619,37.52007494,41.43717826,NaN,NaN
2022-01-14T12:56:00-05:00,44,44,43.95,43.95,1080,1289.2,1284020.619,32.11660128,40.63092008,NaN,NaN
2022-01-14T12:57:00-05:00,43.9503,43.9503,43.9355,43.9355,599,1224.15,1283421.619,30.75253646,39.28646626,NaN,NaN
2022-01-14T12:59:00-05:00,43.9265,43.9265,43.907,43.92,1496,1269.25,1283920.286,29.31901819,38.0312191,NaN,NaN
2022-01-14T13:00:00-05:00,43.901,43.95,43.901,43.95,200,1000.5,1284120.286,35.57835525,37.37225272,NaN,NaN
2022-01-14T13:01:00-05:00,44.03,44.05,44.02,44.02,950,1015.5,1283170.286,47.30462175,37.59862881,NaN,NaN
2022-01-14T13:02:00-05:00,44.03,44.03,44.03,44.03,1000,1000.5,1283170.286,48.74008628,38.44971286,NaN,NaN
2022-01-14T13:03:00-05:00,44.035,44.035,44.035,44.035,150,975.5,1283170.286,49.4811038,39.23092472,NaN,NaN
2022-01-14T13:04:00-05:00,44,44,43.97,43.97,200,970.5,1282970.286,41.15245749,39.04733885,NaN,NaN
2022-01-14T13:06:00-05:00,43.9884,43.9884,43.94,43.94,2945,1107.75,1280025.286,37.97536688,38.89990306,NaN,NaN
2022-01-14T13:07:00-05:00,43.9,43.93,43.9,43.93,400,1078.15,1280425.286,36.95130309,38.98886062,NaN,NaN
2022-01-14T13:08:00-05:00,43.945,43.945,43.945,43.945,205,1063.4,1280425.286,39.58314089,39.01049034,NaN,NaN
2022-01-14T13:09:00-05:00,43.95,43.95,43.95,43.95,1135,1113.25,1280425.286,40.47510033,38.96977027,NaN,NaN
2022-01-14T13:10:00-05:00,43.92,43.935,43.92,43.935,300,1075.75,1280725.286,38.632441,38.97015769,NaN,NaN
